transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible
TXN000224,CUST1292,MERCHANT006,16295.0,CARD,2026-08-22 09:59:09.848634,SUCCESS,,1,1,0,False
TXN000225,CUST0209,MERCHANT001,48675.19,UPI,2026-08-25 01:35:18.848634,SUCCESS,,1,8,2,False
TXN000226,CUST0359,MERCHANT010,41083.12,WALLET,2026-08-21 15:49:03.848634,SUCCESS,,1,6,0,False
TXN000227,CUST0820,MERCHANT010,40243.15,UPI,2026-08-24 18:16:16.848634,SUCCESS,,1,20,1,False
TXN000228,CUST1167,MERCHANT001,35836.5,WALLET,2026-08-23 11:27:19.848634,SUCCESS,,1,17,3,False
TXN000229,CUST0637,MERCHANT010,23667.04,UPI,2026-08-24 12:17:53.848634,SUCCESS,,1,13,5,False
TXN000230,CUST1541,MERCHANT009,32452.18,WALLET,2026-08-19 16:11:36.848634,SUCCESS,,1,15,4,False
TXN000231,CUST1487,MERCHANT009,37843.1,NETBANKING,2026-08-20 09:01:38.848634,SUCCESS,,1,10,1,False
TXN000232,CUST0418,MERCHANT006,6372.96,UPI,2026-08-23 09:27:37.848634,SUCCESS,,1,10,0,False
TXN000233,CUST1263,MERCHANT005,38764.52,NETBANKING,2026-08-18 19:07:58.848634,SUCCESS,,1,10,0,False
TXN000234,CUST0917,MERCHANT003,14439.02,UPI,2026-08-23 03:49:38.848634,SUCCESS,,1,12,1,False
TXN000235,CUST0642,MERCHANT003,34617.54,WALLET,2026-08-21 16:36:50.848634,SUCCESS,,1,4,4,False
TXN000236,CUST0016,MERCHANT002,33529.57,UPI,2026-08-24 20:58:47.848634,SUCCESS,,1,9,5,False
TXN000237,CUST0131,MERCHANT010,33799.42,UPI,2026-08-23 00:34:11.848634,SUCCESS,,1,16,4,False
TXN000238,CUST0618,MERCHANT007,19050.49,NETBANKING,2026-08-23 20:20:48.848634,SUCCESS,,1,7,1,False
TXN000239,CUST1682,MERCHANT003,5003.07,NETBANKING,2026-08-22 12:29:46.848634,SUCCESS,,1,19,4,False
TXN000240,CUST0673,MERCHANT001,29763.75,UPI,2026-08-21 17:53:05.848634,SUCCESS,,1,13,0,False
TXN000241,CUST1316,MERCHANT010,430.7,CARD,2026-08-19 01:35:00.848634,FAILED,Bank Declined,3,19,0,False
TXN000242,CUST0167,MERCHANT010,38274.73,UPI,2026-08-23 09:41:20.848634,FAILED,Bank Declined,1,12,4,True
TXN000243,CUST1678,MERCHANT001,16213.76,NETBANKING,2026-08-19 14:25:41.848634,SUCCESS,,1,19,5,False
TXN000244,CUST1235,MERCHANT008,49588.46,WALLET,2026-08-21 02:25:50.848634,SUCCESS,,1,12,3,False
TXN000245,CUST0217,MERCHANT002,28726.57,UPI,2026-08-23 19:25:18.848634,SUCCESS,,1,1,0,False
TXN000246,CUST0065,MERCHANT010,13375.97,NETBANKING,2026-08-24 06:14:38.848634,SUCCESS,,1,4,4,False
TXN000247,CUST1333,MERCHANT007,13313.36,WALLET,2026-08-22 14:40:21.848634,SUCCESS,,1,8,1,False
TXN000248,CUST0375,MERCHANT004,8126.51,WALLET,2026-08-24 22:19:26.848634,SUCCESS,,1,7,1,False
TXN000249,CUST0740,MERCHANT006,9666.89,UPI,2026-08-19 06:25:00.848634,SUCCESS,,1,8,4,False
TXN000250,CUST1680,MERCHANT006,41626.61,NETBANKING,2026-08-22 00:55:39.848634,SUCCESS,,1,2,2,False
TXN000251,CUST1928,MERCHANT010,14901.89,CARD,2026-08-18 17:08:38.848634,SUCCESS,,1,16,4,False
TXN000252,CUST1927,MERCHANT003,30193.97,NETBANKING,2026-08-24 22:52:33.848634,SUCCESS,,1,5,1,False
TXN000253,CUST0385,MERCHANT010,47433.63,UPI,2026-08-19 02:21:16.848634,SUCCESS,,1,16,4,False
TXN000254,CUST0804,MERCHANT008,37525.63,NETBANKING,2026-08-18 16:36:30.848634,SUCCESS,,1,13,0,False
TXN000255,CUST0829,MERCHANT007,3911.17,WALLET,2026-08-20 12:17:51.848634,SUCCESS,,1,12,3,False
TXN000256,CUST1517,MERCHANT005,3496.24,UPI,2026-08-24 22:10:11.848634,FAILED,Bank Declined,3,8,5,False
TXN000257,CUST0103,MERCHANT003,25074.57,UPI,2026-08-19 20:07:26.848634,SUCCESS,,1,11,1,False
TXN000258,CUST1136,MERCHANT002,44681.9,UPI,2026-08-20 06:26:48.848634,SUCCESS,,1,13,2,False
TXN000259,CUST1438,MERCHANT003,7994.75,CARD,2026-08-20 22:16:01.848634,SUCCESS,,1,8,4,False
TXN000260,CUST0882,MERCHANT001,34550.51,WALLET,2026-08-19 01:15:21.848634,SUCCESS,,1,6,5,False
TXN000261,CUST1953,MERCHANT004,34578.64,WALLET,2026-08-24 08:21:47.848634,SUCCESS,,1,18,3,False
TXN000262,CUST0108,MERCHANT002,6247.64,UPI,2026-08-20 07:19:29.848634,SUCCESS,,1,0,1,False
TXN000263,CUST0618,MERCHANT007,13343.2,CARD,2026-08-20 17:44:18.848634,SUCCESS,,1,20,2,False
TXN000264,CUST1636,MERCHANT004,37129.82,NETBANKING,2026-08-23 17:08:03.848634,SUCCESS,,1,12,3,False
TXN000265,CUST1418,MERCHANT004,40507.7,NETBANKING,2026-08-22 02:05:11.848634,SUCCESS,,1,16,5,False
TXN000266,CUST1235,MERCHANT001,37187.18,NETBANKING,2026-08-25 01:29:24.848634,FAILED,Technical Error,2,20,5,True
TXN000267,CUST0438,MERCHANT002,9861.31,NETBANKING,2026-08-23 01:28:06.848634,SUCCESS,,1,0,4,False
TXN000268,CUST1119,MERCHANT004,1258.98,NETBANKING,2026-08-24 06:09:19.848634,SUCCESS,,1,7,0,False
TXN000269,CUST1004,MERCHANT004,710.11,NETBANKING,2026-08-19 08:12:50.848634,SUCCESS,,1,8,2,False
TXN000270,CUST1784,MERCHANT004,40823.73,NETBANKING,2026-08-21 05:23:39.848634,SUCCESS,,1,17,1,False
TXN000271,CUST0062,MERCHANT010,48440.37,CARD,2026-08-22 11:57:49.848634,SUCCESS,,1,13,4,False
TXN000272,CUST1960,MERCHANT004,37069.19,CARD,2026-08-24 02:56:01.848634,SUCCESS,,1,6,2,False
TXN000273,CUST0252,MERCHANT002,47429.99,WALLET,2026-08-19 11:04:13.848634,SUCCESS,,1,17,4,False
TXN000274,CUST0817,MERCHANT005,21895.47,WALLET,2026-08-19 15:15:19.848634,SUCCESS,,1,2,0,False
TXN000275,CUST1876,MERCHANT009,10457.28,NETBANKING,2026-08-20 00:14:38.848634,SUCCESS,,1,8,4,False
TXN000276,CUST1358,MERCHANT002,13865.61,UPI,2026-08-19 07:47:28.848634,SUCCESS,,1,5,5,False
TXN000277,CUST0197,MERCHANT008,18075.95,CARD,2026-08-19 07:08:51.848634,FAILED,Timeout,3,13,4,False
TXN000278,CUST0128,MERCHANT008,3583.07,CARD,2026-08-19 16:42:18.848634,FAILED,Network Error,1,8,4,True
TXN000279,CUST1471,MERCHANT002,20322.14,WALLET,2026-08-21 15:58:06.848634,SUCCESS,,1,12,4,False
TXN000280,CUST0431,MERCHANT008,41064.87,UPI,2026-08-23 18:46:01.848634,SUCCESS,,1,11,2,False
TXN000281,CUST0884,MERCHANT003,48488.63,CARD,2026-08-23 08:58:02.848634,SUCCESS,,1,19,4,False
TXN000282,CUST0954,MERCHANT003,43429.81,CARD,2026-08-23 07:09:33.848634,SUCCESS,,1,3,5,False
TXN000283,CUST1824,MERCHANT002,14462.84,WALLET,2026-08-22 01:43:14.848634,SUCCESS,,1,8,5,False
TXN000284,CUST1660,MERCHANT008,43691.12,UPI,2026-08-22 21:21:59.848634,SUCCESS,,1,0,0,False
TXN000285,CUST1230,MERCHANT005,11549.7,NETBANKING,2026-08-25 00:47:28.848634,SUCCESS,,1,0,0,False
TXN000286,CUST0475,MERCHANT005,42270.92,UPI,2026-08-19 17:40:57.848634,SUCCESS,,1,14,3,False
TXN000287,CUST0549,MERCHANT006,27238.79,UPI,2026-08-23 21:26:15.848634,SUCCESS,,1,11,0,False
TXN000288,CUST0501,MERCHANT008,43855.88,UPI,2026-08-23 13:33:18.848634,SUCCESS,,1,16,4,False
TXN000289,CUST1664,MERCHANT010,10579.44,CARD,2026-08-24 06:17:41.848634,SUCCESS,,1,9,3,False
TXN000290,CUST1297,MERCHANT001,12685.46,NETBANKING,2026-08-20 17:02:32.848634,SUCCESS,,1,19,0,False
TXN000291,CUST1097,MERCHANT005,30763.67,WALLET,2026-08-24 11:23:34.848634,SUCCESS,,1,14,0,False
TXN000292,CUST0884,MERCHANT004,43408.94,NETBANKING,2026-08-21 01:34:52.848634,SUCCESS,,1,10,5,False
TXN000293,CUST0174,MERCHANT003,2853.1,UPI,2026-08-22 07:57:43.848634,SUCCESS,,1,6,2,False
TXN000294,CUST0889,MERCHANT002,12842.78,CARD,2026-08-20 23:33:28.848634,SUCCESS,,1,12,3,False
TXN000295,CUST0434,MERCHANT003,38319.33,WALLET,2026-08-20 19:23:29.848634,SUCCESS,,1,16,1,False
TXN000296,CUST0437,MERCHANT005,27691.72,NETBANKING,2026-08-21 10:42:14.848634,SUCCESS,,1,16,1,False
TXN000297,CUST1914,MERCHANT008,48144.52,NETBANKING,2026-08-20 04:05:06.848634,SUCCESS,,1,8,5,False
TXN000298,CUST1109,MERCHANT003,42524.63,NETBANKING,2026-08-21 16:35:53.848634,SUCCESS,,1,6,5,False
TXN000299,CUST1379,MERCHANT004,13888.22,CARD,2026-08-22 09:04:46.848634,SUCCESS,,1,8,2,False
TXN000300,CUST1212,MERCHANT009,4258.85,CARD,2026-08-21 04:52:42.848634,SUCCESS,,1,2,3,False
TXN000301,CUST1549,MERCHANT009,23259.31,WALLET,2026-08-22 04:14:08.848634,SUCCESS,,1,18,1,False
TXN000302,CUST1707,MERCHANT007,30567.12,CARD,2026-08-20 10:24:42.848634,SUCCESS,,1,16,0,False
TXN000303,CUST1774,MERCHANT006,38598.91,WALLET,2026-08-20 06:28:47.848634,SUCCESS,,1,12,0,False
TXN000304,CUST0296,MERCHANT004,30328.14,CARD,2026-08-19 05:17:03.848634,SUCCESS,,1,18,2,False
TXN000305,CUST1931,MERCHANT008,2825.01,CARD,2026-08-24 03:32:41.848634,SUCCESS,,1,12,3,False
TXN000306,CUST1574,MERCHANT008,21025.0,NETBANKING,2026-08-19 10:13:23.848634,SUCCESS,,1,2,5,False
TXN000307,CUST0205,MERCHANT010,31215.62,WALLET,2026-08-20 01:25:49.848634,SUCCESS,,1,3,0,False
TXN000308,CUST1727,MERCHANT005,16324.7,NETBANKING,2026-08-23 13:22:16.848634,SUCCESS,,1,1,3,False
TXN000309,CUST0820,MERCHANT010,2719.49,WALLET,2026-08-18 21:18:17.848634,SUCCESS,,1,13,2,False
TXN000310,CUST0458,MERCHANT006,18091.95,WALLET,2026-08-22 14:49:36.848634,SUCCESS,,1,0,1,False
TXN000311,CUST1432,MERCHANT009,43821.9,UPI,2026-08-21 12:30:50.848634,SUCCESS,,1,6,1,False
TXN000312,CUST1156,MERCHANT001,20004.3,NETBANKING,2026-08-21 22:37:40.848634,SUCCESS,,1,8,1,False
TXN000313,CUST1976,MERCHANT008,49337.92,UPI,2026-08-19 13:18:45.848634,SUCCESS,,1,9,5,False
TXN000314,CUST1245,MERCHANT010,15874.2,UPI,2026-08-18 08:07:35.848634,SUCCESS,,1,16,3,False
TXN000315,CUST0443,MERCHANT006,20405.51,UPI,2026-08-22 03:36:33.848634,SUCCESS,,1,10,4,False
TXN000316,CUST1297,MERCHANT007,23068.08,WALLET,2026-08-19 06:37:45.848634,SUCCESS,,1,9,5,False
TXN000317,CUST0997,MERCHANT004,8572.2,NETBANKING,2026-08-19 18:52:42.848634,SUCCESS,,1,1,5,False
TXN000318,CUST0987,MERCHANT001,12517.79,WALLET,2026-08-22 10:05:32.848634,SUCCESS,,1,15,0,False
TXN000319,CUST1009,MERCHANT004,29068.69,UPI,2026-08-21 14:51:22.848634,SUCCESS,,1,19,2,False
TXN000320,CUST0253,MERCHANT008,22357.51,NETBANKING,2026-08-18 04:58:53.848634,SUCCESS,,1,15,1,False
TXN000321,CUST0611,MERCHANT006,16058.37,WALLET,2026-08-22 06:41:51.848634,SUCCESS,,1,12,2,False
TXN000322,CUST1594,MERCHANT009,12359.03,NETBANKING,2026-08-19 20:30:06.848634,SUCCESS,,1,19,2,False
TXN000323,CUST0552,MERCHANT010,37855.35,CARD,2026-08-23 17:01:19.848634,SUCCESS,,1,0,4,False
TXN000324,CUST1041,MERCHANT007,11761.38,UPI,2026-08-18 07:35:26.848634,SUCCESS,,1,14,5,False
TXN000325,CUST1283,MERCHANT009,19195.38,UPI,2026-08-22 04:36:50.848634,SUCCESS,,1,13,5,False
TXN000326,CUST1263,MERCHANT001,20203.93,CARD,2026-08-19 02:42:48.848634,SUCCESS,,1,6,0,False
TXN000327,CUST1651,MERCHANT003,27966.34,CARD,2026-08-18 12:27:18.848634,SUCCESS,,1,6,0,False
TXN000328,CUST0881,MERCHANT009,40054.02,WALLET,2026-08-18 19:15:52.848634,FAILED,Insufficient Funds,2,18,3,True
TXN000329,CUST1959,MERCHANT004,20679.24,NETBANKING,2026-08-18 22:30:34.848634,SUCCESS,,1,11,3,False
TXN000330,CUST1995,MERCHANT007,45561.5,WALLET,2026-08-19 21:07:43.848634,SUCCESS,,1,14,2,False
TXN000331,CUST1918,MERCHANT008,22914.47,NETBANKING,2026-08-20 12:04:24.848634,SUCCESS,,1,13,1,False
TXN000332,CUST0884,MERCHANT009,49800.53,NETBANKING,2026-08-21 10:06:33.848634,SUCCESS,,1,11,2,False
TXN000333,CUST0794,MERCHANT004,3013.34,UPI,2026-08-23 05:50:47.848634,SUCCESS,,1,20,5,False
TXN000334,CUST1179,MERCHANT002,12703.63,WALLET,2026-08-24 21:43:48.848634,SUCCESS,,1,13,4,False
TXN000335,CUST0266,MERCHANT001,45194.81,WALLET,2026-08-21 12:41:46.848634,SUCCESS,,1,18,3,False
TXN000336,CUST1091,MERCHANT008,14080.9,UPI,2026-08-24 12:16:30.848634,FAILED,Timeout,1,12,5,True
TXN000337,CUST1003,MERCHANT003,32517.53,NETBANKING,2026-08-22 12:21:31.848634,SUCCESS,,1,17,2,False
TXN000338,CUST1288,MERCHANT009,22373.18,CARD,2026-08-18 13:11:05.848634,SUCCESS,,1,2,1,False
TXN000339,CUST0676,MERCHANT002,28440.19,WALLET,2026-08-19 11:23:03.848634,SUCCESS,,1,19,1,False
TXN000340,CUST1687,MERCHANT006,20647.54,NETBANKING,2026-08-21 05:23:19.848634,SUCCESS,,1,0,5,False
TXN000341,CUST0161,MERCHANT004,35019.69,CARD,2026-08-24 17:02:30.848634,SUCCESS,,1,15,0,False
TXN000342,CUST1086,MERCHANT008,39148.15,UPI,2026-08-22 17:56:33.848634,SUCCESS,,1,20,4,False
TXN000343,CUST0750,MERCHANT010,23739.62,UPI,2026-08-24 15:52:49.848634,SUCCESS,,1,11,5,False
TXN000344,CUST1384,MERCHANT002,9446.61,WALLET,2026-08-24 13:33:35.848634,SUCCESS,,1,16,2,False
TXN000345,CUST1059,MERCHANT003,4942.12,WALLET,2026-08-23 08:33:20.848634,SUCCESS,,1,16,1,False
TXN000346,CUST0276,MERCHANT003,38320.07,UPI,2026-08-24 04:15:12.848634,SUCCESS,,1,6,3,False
TXN000347,CUST0661,MERCHANT009,14857.94,UPI,2026-08-18 18:45:14.848634,SUCCESS,,1,0,0,False
TXN000348,CUST0207,MERCHANT008,16497.46,NETBANKING,2026-08-22 00:52:37.848634,SUCCESS,,1,3,3,False
TXN000349,CUST0465,MERCHANT008,1532.24,WALLET,2026-08-19 16:58:45.848634,SUCCESS,,1,5,0,False
TXN000350,CUST1381,MERCHANT004,43422.62,CARD,2026-08-22 14:19:30.848634,SUCCESS,,1,18,5,False
TXN000351,CUST0779,MERCHANT007,23013.09,UPI,2026-08-19 23:31:02.848634,SUCCESS,,1,8,4,False
TXN000352,CUST1900,MERCHANT009,44449.84,NETBANKING,2026-08-24 04:12:29.848634,SUCCESS,,1,15,5,False
TXN000353,CUST1291,MERCHANT006,38335.77,WALLET,2026-08-24 02:43:28.848634,SUCCESS,,1,9,4,False
TXN000354,CUST0640,MERCHANT004,34309.82,WALLET,2026-08-19 12:59:22.848634,SUCCESS,,1,7,1,False
TXN000355,CUST0060,MERCHANT007,40351.04,WALLET,2026-08-22 23:01:10.848634,SUCCESS,,1,8,0,False
TXN000356,CUST0551,MERCHANT009,21365.41,UPI,2026-08-23 09:37:29.848634,SUCCESS,,1,20,3,False
TXN000357,CUST0224,MERCHANT003,43370.17,CARD,2026-08-24 17:53:00.848634,SUCCESS,,1,8,4,False
TXN000358,CUST1652,MERCHANT002,30574.84,WALLET,2026-08-23 01:17:32.848634,SUCCESS,,1,0,1,False
TXN000359,CUST1142,MERCHANT006,44918.66,UPI,2026-08-22 08:04:51.848634,SUCCESS,,1,19,4,False
TXN000360,CUST1077,MERCHANT006,36489.16,NETBANKING,2026-08-19 10:34:11.848634,SUCCESS,,1,7,3,False
TXN000361,CUST1458,MERCHANT001,47845.64,NETBANKING,2026-08-21 08:19:18.848634,SUCCESS,,1,5,2,False
TXN000362,CUST0324,MERCHANT005,4481.33,WALLET,2026-08-18 19:04:35.848634,SUCCESS,,1,4,3,False
TXN000363,CUST1472,MERCHANT006,30843.64,CARD,2026-08-22 16:03:01.848634,SUCCESS,,1,15,1,False
TXN000364,CUST1897,MERCHANT008,43499.47,UPI,2026-08-21 12:56:05.848634,SUCCESS,,1,3,1,False
TXN000365,CUST1652,MERCHANT004,34494.87,WALLET,2026-08-24 01:32:21.848634,SUCCESS,,1,12,3,False
TXN000366,CUST1811,MERCHANT002,47158.08,NETBANKING,2026-08-19 22:57:56.848634,SUCCESS,,1,10,3,False
TXN000367,CUST0962,MERCHANT009,15227.78,WALLET,2026-08-21 06:25:18.848634,SUCCESS,,1,5,3,False
TXN000368,CUST0117,MERCHANT006,176.88,CARD,2026-08-18 14:29:08.848634,FAILED,Insufficient Funds,2,1,5,True
TXN000369,CUST0267,MERCHANT004,45468.38,NETBANKING,2026-08-18 18:57:53.848634,SUCCESS,,1,15,1,False
TXN000370,CUST1152,MERCHANT003,15291.82,CARD,2026-08-21 20:18:15.848634,SUCCESS,,1,19,3,False
TXN000371,CUST0467,MERCHANT004,40168.26,CARD,2026-08-23 05:53:24.848634,SUCCESS,,1,20,5,False
TXN000372,CUST0020,MERCHANT001,11838.59,UPI,2026-08-20 11:39:23.848634,SUCCESS,,1,10,1,False
TXN000373,CUST0357,MERCHANT008,9927.56,NETBANKING,2026-08-18 06:31:47.848634,SUCCESS,,1,4,1,False
TXN000374,CUST0914,MERCHANT003,10964.48,CARD,2026-08-21 01:17:19.848634,SUCCESS,,1,0,5,False
TXN000375,CUST0087,MERCHANT001,31677.78,CARD,2026-08-24 16:39:18.848634,FAILED,Insufficient Funds,3,17,3,False
TXN000376,CUST1847,MERCHANT006,7132.07,UPI,2026-08-22 23:22:07.848634,SUCCESS,,1,17,3,False
TXN000377,CUST0018,MERCHANT008,32012.46,UPI,2026-08-18 23:50:29.848634,SUCCESS,,1,0,2,False
TXN000378,CUST1748,MERCHANT001,22424.74,WALLET,2026-08-21 07:05:56.848634,SUCCESS,,1,4,1,False
TXN000379,CUST1825,MERCHANT007,43940.37,UPI,2026-08-24 18:11:56.848634,SUCCESS,,1,14,2,False
TXN000380,CUST1126,MERCHANT001,26353.85,CARD,2026-08-23 04:19:55.848634,SUCCESS,,1,19,0,False
TXN000381,CUST1020,MERCHANT001,25059.93,UPI,2026-08-18 19:52:16.848634,SUCCESS,,1,8,0,False
TXN000382,CUST1781,MERCHANT009,33015.43,CARD,2026-08-20 02:48:21.848634,SUCCESS,,1,10,0,False
TXN000383,CUST0249,MERCHANT007,23133.66,WALLET,2026-08-20 21:09:00.848634,SUCCESS,,1,0,0,False
TXN000384,CUST0677,MERCHANT010,18253.21,CARD,2026-08-22 11:06:11.848634,SUCCESS,,1,5,0,False
TXN000385,CUST1331,MERCHANT010,27241.21,UPI,2026-08-22 16:56:06.848634,SUCCESS,,1,9,5,False
TXN000386,CUST1245,MERCHANT007,16790.41,NETBANKING,2026-08-20 13:11:16.848634,SUCCESS,,1,1,2,False
TXN000387,CUST1381,MERCHANT008,48216.87,WALLET,2026-08-18 17:10:57.848634,SUCCESS,,1,16,0,False
TXN000388,CUST1080,MERCHANT008,49030.24,NETBANKING,2026-08-19 08:11:51.848634,SUCCESS,,1,3,4,False
TXN000389,CUST1207,MERCHANT001,32504.4,CARD,2026-08-22 15:05:57.848634,SUCCESS,,1,0,1,False
TXN000390,CUST0264,MERCHANT006,1045.84,CARD,2026-08-23 13:39:43.848634,SUCCESS,,1,5,1,False
TXN000391,CUST0820,MERCHANT001,42872.98,CARD,2026-08-22 22:23:57.848634,FAILED,Bank Declined,1,5,0,True
TXN000392,CUST0642,MERCHANT001,42527.53,UPI,2026-08-22 05:25:04.848634,FAILED,Bank Declined,1,14,2,True
TXN000393,CUST0682,MERCHANT006,25771.59,WALLET,2026-08-21 12:34:27.848634,SUCCESS,,1,20,0,False
TXN000394,CUST1647,MERCHANT009,22309.97,NETBANKING,2026-08-24 09:33:19.848634,SUCCESS,,1,17,4,False
TXN000395,CUST1275,MERCHANT001,14997.65,UPI,2026-08-23 18:26:25.848634,SUCCESS,,1,18,3,False
TXN000396,CUST1502,MERCHANT010,14730.15,WALLET,2026-08-19 17:58:06.848634,SUCCESS,,1,11,4,False
TXN000397,CUST0256,MERCHANT010,30314.74,UPI,2026-08-23 13:28:13.848634,SUCCESS,,1,19,3,False
TXN000398,CUST1879,MERCHANT004,32382.4,CARD,2026-08-23 08:04:55.848634,SUCCESS,,1,13,3,False
TXN000399,CUST1602,MERCHANT004,49002.94,UPI,2026-08-19 19:44:46.848634,SUCCESS,,1,7,5,False
TXN000400,CUST0156,MERCHANT002,13757.84,WALLET,2026-08-18 03:06:23.848634,SUCCESS,,1,14,1,False
TXN000401,CUST0990,MERCHANT010,12847.04,WALLET,2026-08-23 17:44:06.848634,SUCCESS,,1,16,0,False
TXN000402,CUST1003,MERCHANT005,33116.77,WALLET,2026-08-23 17:59:02.848634,SUCCESS,,1,10,2,False
TXN000403,CUST1018,MERCHANT001,27521.54,WALLET,2026-08-24 22:23:23.848634,SUCCESS,,1,16,2,False
TXN000404,CUST0053,MERCHANT001,15344.52,UPI,2026-08-21 09:40:41.848634,SUCCESS,,1,14,1,False
TXN000405,CUST1410,MERCHANT006,10682.03,NETBANKING,2026-08-21 21:04:33.848634,FAILED,Technical Error,2,18,4,True
TXN000406,CUST0904,MERCHANT001,47601.02,WALLET,2026-08-24 13:38:53.848634,SUCCESS,,1,16,5,False
TXN000407,CUST1701,MERCHANT003,20735.87,CARD,2026-08-21 02:25:43.848634,SUCCESS,,1,1,1,False
TXN000408,CUST1835,MERCHANT001,1093.08,WALLET,2026-08-21 05:04:10.848634,SUCCESS,,1,4,3,False
TXN000409,CUST0744,MERCHANT004,28355.43,WALLET,2026-08-23 03:42:18.848634,SUCCESS,,1,16,1,False
TXN000410,CUST1052,MERCHANT005,32301.36,NETBANKING,2026-08-19 00:38:35.848634,SUCCESS,,1,9,4,False
TXN000411,CUST0782,MERCHANT008,26954.13,UPI,2026-08-20 10:56:41.848634,SUCCESS,,1,12,2,False
TXN000412,CUST0975,MERCHANT006,22377.68,NETBANKING,2026-08-20 19:45:16.848634,SUCCESS,,1,14,5,False
TXN000413,CUST1189,MERCHANT005,48275.79,UPI,2026-08-24 01:41:16.848634,SUCCESS,,1,20,5,False
TXN000414,CUST1188,MERCHANT004,18848.8,CARD,2026-08-19 03:40:49.848634,SUCCESS,,1,12,3,False
TXN000415,CUST1377,MERCHANT010,4248.5,UPI,2026-08-20 00:22:18.848634,SUCCESS,,1,8,2,False
TXN000416,CUST1642,MERCHANT003,45031.22,WALLET,2026-08-21 21:09:20.848634,SUCCESS,,1,13,4,False
TXN000417,CUST1644,MERCHANT007,49730.64,NETBANKING,2026-08-24 23:13:39.848634,FAILED,Insufficient Funds,3,1,1,False
TXN000418,CUST1396,MERCHANT009,3811.46,UPI,2026-08-18 15:38:34.848634,SUCCESS,,1,9,0,False
TXN000419,CUST0961,MERCHANT002,33501.85,WALLET,2026-08-19 00:19:23.848634,SUCCESS,,1,5,1,False
TXN000420,CUST0619,MERCHANT009,46421.14,NETBANKING,2026-08-19 05:35:39.848634,SUCCESS,,1,17,2,False
TXN000421,CUST0516,MERCHANT007,13358.58,UPI,2026-08-19 21:36:02.848634,SUCCESS,,1,19,1,False
TXN000422,CUST1762,MERCHANT001,4321.87,UPI,2026-08-25 02:22:22.848634,SUCCESS,,1,18,4,False
TXN000423,CUST0313,MERCHANT007,34223.38,WALLET,2026-08-20 01:55:20.848634,SUCCESS,,1,5,0,False
TXN000424,CUST0939,MERCHANT007,26149.65,NETBANKING,2026-08-19 18:30:51.848634,FAILED,Timeout,1,15,0,True
TXN000425,CUST0270,MERCHANT001,38555.17,CARD,2026-08-23 18:04:14.848634,SUCCESS,,1,20,3,False
TXN000426,CUST1939,MERCHANT001,38899.3,WALLET,2026-08-21 22:21:08.848634,SUCCESS,,1,6,5,False
TXN000427,CUST0508,MERCHANT002,23945.43,CARD,2026-08-20 08:39:22.848634,SUCCESS,,1,16,2,False
TXN000428,CUST0305,MERCHANT002,37302.67,WALLET,2026-08-21 05:47:06.848634,SUCCESS,,1,18,2,False
TXN000429,CUST1557,MERCHANT007,5351.79,NETBANKING,2026-08-22 17:57:22.848634,SUCCESS,,1,0,0,False
TXN000430,CUST1642,MERCHANT005,31508.81,UPI,2026-08-21 21:04:14.848634,SUCCESS,,1,4,3,False
TXN000431,CUST0710,MERCHANT001,30548.78,NETBANKING,2026-08-23 05:52:14.848634,SUCCESS,,1,11,3,False
TXN000432,CUST1207,MERCHANT006,11724.48,CARD,2026-08-23 07:21:49.848634,SUCCESS,,1,6,1,False
TXN000433,CUST1739,MERCHANT010,24040.5,NETBANKING,2026-08-20 18:06:57.848634,SUCCESS,,1,2,3,False
TXN000434,CUST1430,MERCHANT010,8730.7,WALLET,2026-08-20 20:29:51.848634,SUCCESS,,1,7,2,False
TXN000435,CUST1560,MERCHANT008,32119.53,CARD,2026-08-24 23:43:20.848634,SUCCESS,,1,10,1,False
TXN000436,CUST1674,MERCHANT007,24961.98,WALLET,2026-08-22 11:29:50.848634,SUCCESS,,1,20,2,False
TXN000437,CUST1017,MERCHANT002,25381.0,UPI,2026-08-25 01:34:20.848634,SUCCESS,,1,20,0,False
TXN000438,CUST1837,MERCHANT006,32892.1,WALLET,2026-08-24 16:37:38.848634,SUCCESS,,1,17,1,False
TXN000439,CUST0671,MERCHANT010,44666.2,CARD,2026-08-20 14:17:18.848634,SUCCESS,,1,4,5,False
TXN000440,CUST1507,MERCHANT003,45220.6,WALLET,2026-08-20 17:26:44.848634,FAILED,Timeout,1,6,2,True
TXN000441,CUST1007,MERCHANT001,49101.91,NETBANKING,2026-08-18 16:18:45.848634,SUCCESS,,1,13,1,False
TXN000442,CUST1044,MERCHANT007,45063.12,WALLET,2026-08-18 23:31:42.848634,SUCCESS,,1,2,1,False
TXN000443,CUST0183,MERCHANT009,15266.17,WALLET,2026-08-20 05:50:09.848634,SUCCESS,,1,15,3,False
TXN000444,CUST0214,MERCHANT001,21515.23,UPI,2026-08-22 08:21:15.848634,SUCCESS,,1,1,0,False
TXN000445,CUST1714,MERCHANT006,14280.6,UPI,2026-08-24 04:52:47.848634,SUCCESS,,1,13,2,False
TXN000446,CUST0735,MERCHANT005,48245.6,WALLET,2026-08-22 12:58:36.848634,SUCCESS,,1,3,0,False
