transaction_id,customer_id,merchant_id,amount,payment_method,timestamp,status,failure_reason,attempt_number,previous_successes,previous_failures,recovery_eligible,is_high_value,is_first_attempt,customer_success_ratio,recovery_probability,amount_score,failure_reason_score,retry_score,customer_history_score,recovery_score,recovery_priority,ai_decision,expected_revenue
TXN007600,CUST0293,MERCHANT001,5083.14,NETBANKING,2026-08-20 00:43:16.848634,FAILED,Insufficient Funds,2,9,2,True,0,0,0.8181818181818182,0.40408651285104485,10,5,10,10,35,LOW,DO_NOT_RETRY,2054.0283169336603
TXN003857,CUST1354,MERCHANT005,33543.2,UPI,2026-08-19 22:46:06.848634,FAILED,Bank Declined,3,10,4,False,1,0,0.7142857142857143,0.059549266347347043,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,1997.4729509423312
TXN005854,CUST0361,MERCHANT009,3293.02,UPI,2026-08-20 01:54:56.848634,FAILED,Bank Declined,1,10,2,True,0,1,0.8333333333333334,0.5747312807255263,5,10,20,15,50,MEDIUM,RETRY_WITH_DELAY,1892.6016020547725
TXN009579,CUST1657,MERCHANT002,34197.27,UPI,2026-08-19 23:01:13.848634,FAILED,Bank Declined,3,9,4,False,1,0,0.6923076923076923,0.052594012049987496,30,10,0,10,50,MEDIUM,STOP_AUTOMATIC_RETRY,1798.5716304566756
TXN000035,CUST1888,MERCHANT009,29628.33,WALLET,2026-08-21 19:06:01.848634,FAILED,Insufficient Funds,2,2,4,True,1,0,0.3333333333333333,0.05738538550677769,30,5,10,5,50,MEDIUM,DO_NOT_RETRY,1700.2331389720268
TXN001167,CUST0044,MERCHANT004,32424.44,UPI,2026-08-19 20:14:54.848634,FAILED,Insufficient Funds,3,1,5,False,1,0,0.16666666666666666,0.052254464770593805,30,5,0,0,35,LOW,DO_NOT_RETRY,1694.3217576862326
TXN009371,CUST1892,MERCHANT008,3916.69,NETBANKING,2026-08-19 23:59:12.848634,FAILED,Technical Error,1,12,4,True,0,1,0.75,0.42081437676897226,5,20,20,10,55,MEDIUM,MANUAL_REVIEW,1648.199461347266
TXN001480,CUST1411,MERCHANT002,6731.9,NETBANKING,2026-08-23 14:17:37.848634,FAILED,Bank Declined,2,13,4,True,0,0,0.7647058823529411,0.2403418014922805,10,10,10,10,40,MEDIUM,MANUAL_REVIEW,1617.956973465883
TXN003694,CUST0343,MERCHANT004,3469.25,NETBANKING,2026-08-20 09:43:22.848634,FAILED,Timeout,2,14,3,True,0,0,0.8235294117647058,0.4626662009314339,5,25,10,10,50,MEDIUM,MANUAL_REVIEW,1605.1047175813771
TXN003461,CUST0953,MERCHANT003,2520.11,WALLET,2026-08-22 08:36:48.848634,FAILED,Bank Declined,1,17,3,True,0,1,0.85,0.6356506420500027,5,10,20,10,45,MEDIUM,RETRY_WITH_DELAY,1601.9095395366323
TXN004366,CUST1547,MERCHANT007,5386.77,CARD,2026-08-23 23:28:46.848634,FAILED,Insufficient Funds,2,16,1,True,0,0,0.9411764705882353,0.29546395633352146,10,5,10,15,40,MEDIUM,DO_NOT_RETRY,1591.5963760587235
TXN008044,CUST1282,MERCHANT001,27214.7,NETBANKING,2026-08-21 11:16:37.848634,FAILED,Insufficient Funds,3,1,4,False,1,0,0.2,0.05752645502645502,30,5,0,0,35,LOW,DO_NOT_RETRY,1565.5652156084655
TXN004697,CUST0518,MERCHANT003,7968.2,CARD,2026-08-24 08:28:55.848634,FAILED,Bank Declined,3,2,4,False,0,0,0.3333333333333333,0.18802829057291864,10,10,0,5,25,LOW,STOP_AUTOMATIC_RETRY,1498.2470249431303
TXN004973,CUST1345,MERCHANT002,12791.01,WALLET,2026-08-18 13:08:04.848634,FAILED,Insufficient Funds,2,1,5,True,1,0,0.16666666666666666,0.11482420376912536,20,5,10,0,35,LOW,DO_NOT_RETRY,1468.7175386529202
TXN006164,CUST1639,MERCHANT002,8104.86,NETBANKING,2026-08-18 09:26:59.848634,FAILED,Bank Declined,3,1,4,False,0,0,0.2,0.18047545891866382,10,10,0,0,20,LOW,STOP_AUTOMATIC_RETRY,1462.7283279715216
TXN001080,CUST0001,MERCHANT001,3061.1,WALLET,2026-08-22 01:00:32.848634,FAILED,Timeout,3,2,3,False,0,0,0.4,0.46906254856254853,5,25,0,5,35,LOW,STOP_AUTOMATIC_RETRY,1435.8473674048173
TXN001851,CUST0281,MERCHANT005,1920.15,UPI,2026-08-23 02:10:51.848634,FAILED,Network Error,2,5,4,True,0,0,0.5555555555555556,0.7471295729365971,5,25,10,10,50,MEDIUM,RETRY_WITH_DELAY,1434.600849474207
TXN009198,CUST1719,MERCHANT006,1867.47,CARD,2026-08-19 10:57:56.848634,FAILED,Network Error,1,10,5,True,0,1,0.6666666666666666,0.7613358330068198,5,25,20,10,60,HIGH,ALTERNATE_ROUTE,1421.771828065246
TXN002072,CUST1072,MERCHANT005,4824.77,UPI,2026-08-20 17:11:16.848634,FAILED,Network Error,3,1,4,False,0,0,0.2,0.2875672568172568,5,25,0,0,30,LOW,STOP_AUTOMATIC_RETRY,1387.4458736741963
TXN000535,CUST0191,MERCHANT010,26173.56,NETBANKING,2026-08-18 04:13:57.848634,FAILED,Insufficient Funds,2,1,4,True,1,0,0.2,0.052815023670286836,30,5,10,0,45,MEDIUM,DO_NOT_RETRY,1382.3571909356729
TXN001752,CUST1974,MERCHANT003,2262.41,UPI,2026-08-19 22:22:22.848634,FAILED,Timeout,2,13,4,True,0,0,0.7647058823529411,0.5990230410265912,5,25,10,10,50,MEDIUM,RETRY_WITH_DELAY,1355.2357182489702
TXN003330,CUST0868,MERCHANT009,1702.31,NETBANKING,2026-08-20 00:12:03.848634,FAILED,Technical Error,1,15,1,True,0,1,0.9375,0.7897810271451577,5,20,20,15,60,HIGH,FALLBACK_PROCESSOR,1344.4521403194735
TXN007537,CUST0943,MERCHANT004,5232.43,CARD,2026-08-23 14:15:28.848634,FAILED,Bank Declined,2,4,2,True,0,0,0.6666666666666666,0.2545593479903474,10,10,10,5,35,LOW,MANUAL_REVIEW,1331.9639692051335
TXN005161,CUST1246,MERCHANT003,5643.03,UPI,2026-08-22 18:22:03.848634,FAILED,Bank Declined,3,14,1,False,0,0,0.9333333333333333,0.222596954625643,10,10,0,15,35,LOW,STOP_AUTOMATIC_RETRY,1256.1212928611421
TXN003567,CUST1437,MERCHANT010,3052.38,CARD,2026-08-21 18:17:39.848634,FAILED,Bank Declined,2,3,2,True,0,0,0.6,0.40911252639332224,5,10,10,5,30,LOW,MANUAL_REVIEW,1248.766893312449
TXN001943,CUST1746,MERCHANT003,2292.16,WALLET,2026-08-23 12:45:10.848634,FAILED,Bank Declined,2,0,5,True,0,0,0.0,0.47575690401216697,5,10,10,0,25,LOW,MANUAL_REVIEW,1090.5109451005285
TXN001560,CUST0876,MERCHANT004,2846.89,UPI,2026-08-24 10:14:41.848634,FAILED,Timeout,3,17,5,False,0,0,0.7727272727272727,0.37457156030592886,5,25,0,10,40,MEDIUM,STOP_AUTOMATIC_RETRY,1066.3640293193457
TXN001953,CUST0250,MERCHANT004,3620.72,WALLET,2026-08-19 20:02:34.848634,FAILED,Network Error,3,4,5,False,0,0,0.4444444444444444,0.27742492810416225,5,25,0,5,35,LOW,STOP_AUTOMATIC_RETRY,1004.4779856853023
TXN007933,CUST1026,MERCHANT007,1332.02,CARD,2026-08-20 11:20:08.848634,FAILED,Network Error,3,19,4,False,0,0,0.8260869565217391,0.6968196061197641,5,25,0,10,40,MEDIUM,STOP_AUTOMATIC_RETRY,928.1776517436482
TXN004921,CUST0424,MERCHANT008,3116.98,CARD,2026-08-20 22:30:44.848634,FAILED,Bank Declined,2,2,5,True,0,0,0.2857142857142857,0.2881611550332378,5,10,10,5,30,LOW,MANUAL_REVIEW,898.1925570155016
TXN003318,CUST1151,MERCHANT008,2364.66,WALLET,2026-08-20 09:47:00.848634,FAILED,Network Error,3,8,1,False,0,0,0.8888888888888888,0.3739750264181211,5,25,0,10,40,MEDIUM,STOP_AUTOMATIC_RETRY,884.3237859698742
TXN006704,CUST1634,MERCHANT002,2619.14,CARD,2026-08-21 21:33:13.848634,FAILED,Bank Declined,3,9,0,False,0,0,1.0,0.32240033576475224,5,10,0,10,25,LOW,STOP_AUTOMATIC_RETRY,844.4116154148932
TXN002107,CUST1866,MERCHANT004,1551.37,WALLET,2026-08-23 23:24:37.848634,FAILED,Network Error,2,14,4,True,0,0,0.7777777777777778,0.5441002346274177,5,25,10,10,50,MEDIUM,RETRY_WITH_DELAY,844.100780993937
TXN008955,CUST1625,MERCHANT003,4813.06,NETBANKING,2026-08-24 19:07:02.848634,FAILED,Insufficient Funds,3,3,1,False,0,0,0.75,0.15793812395334136,5,5,0,5,15,LOW,DO_NOT_RETRY,760.1656668748692
TXN005524,CUST1305,MERCHANT007,866.02,UPI,2026-08-18 03:23:05.848634,FAILED,Network Error,1,19,4,True,0,1,0.8260869565217391,0.8427607623857624,5,25,20,10,60,HIGH,ALTERNATE_ROUTE,729.847675441318
TXN003491,CUST0196,MERCHANT008,1801.25,WALLET,2026-08-23 12:10:24.848634,FAILED,Bank Declined,1,4,4,True,0,1,0.5,0.3989397348176121,5,10,20,5,40,MEDIUM,MANUAL_REVIEW,718.5901973402238
TXN006440,CUST0680,MERCHANT008,1085.58,WALLET,2026-08-22 15:51:32.848634,FAILED,Bank Declined,2,15,3,True,0,0,0.8333333333333334,0.6516941373559386,5,10,10,10,35,LOW,RETRY_WITH_DELAY,707.4661216308598
TXN008068,CUST0091,MERCHANT005,1496.58,CARD,2026-08-23 13:31:17.848634,FAILED,Technical Error,2,9,3,True,0,0,0.75,0.45581166462180933,5,20,10,10,45,MEDIUM,MANUAL_REVIEW,682.1586210397073
TXN005058,CUST1682,MERCHANT002,3412.94,CARD,2026-08-20 23:59:18.848634,FAILED,Insufficient Funds,2,18,4,True,0,0,0.8181818181818182,0.18546629568212533,5,5,10,10,30,LOW,DO_NOT_RETRY,632.9853391853528
TXN004492,CUST0261,MERCHANT003,2726.58,CARD,2026-08-18 08:28:16.848634,FAILED,Insufficient Funds,2,20,4,True,0,0,0.8333333333333334,0.23160915282498243,5,5,10,10,30,LOW,DO_NOT_RETRY,631.5008839095406
TXN008049,CUST1156,MERCHANT006,2752.51,WALLET,2026-08-19 18:19:41.848634,FAILED,Insufficient Funds,2,14,3,True,0,0,0.8235294117647058,0.22232776054103265,5,5,10,10,30,LOW,DO_NOT_RETRY,611.9593841667978
TXN005025,CUST0566,MERCHANT008,1880.16,WALLET,2026-08-23 14:15:48.848634,FAILED,Bank Declined,2,10,0,True,0,0,1.0,0.3236215342628387,5,10,10,15,40,MEDIUM,MANUAL_REVIEW,608.4602638596189
TXN003421,CUST1488,MERCHANT010,1136.45,NETBANKING,2026-08-23 22:38:16.848634,FAILED,Technical Error,3,17,5,False,0,0,0.7727272727272727,0.5210012025012023,5,20,0,10,35,LOW,STOP_AUTOMATIC_RETRY,592.0918165824913
TXN006490,CUST0012,MERCHANT005,2522.11,UPI,2026-08-24 18:31:51.848634,FAILED,Bank Declined,3,11,3,False,0,0,0.7857142857142857,0.21534641459311119,5,10,0,10,25,LOW,STOP_AUTOMATIC_RETRY,543.1273457094317
TXN000099,CUST1711,MERCHANT003,1199.6,CARD,2026-08-19 06:32:35.848634,FAILED,Bank Declined,1,11,3,True,0,1,0.7857142857142857,0.4263717268964226,5,10,20,10,45,MEDIUM,MANUAL_REVIEW,511.4755235849485
TXN001928,CUST0174,MERCHANT003,2491.65,UPI,2026-08-22 16:50:51.848634,FAILED,Bank Declined,3,2,0,False,0,0,1.0,0.19841110117740557,5,10,0,5,20,LOW,STOP_AUTOMATIC_RETRY,494.3710202486826
TXN000854,CUST1228,MERCHANT003,1292.06,NETBANKING,2026-08-24 02:26:25.848634,FAILED,Bank Declined,3,16,3,False,0,0,0.8421052631578947,0.35312114634495945,5,10,0,10,25,LOW,STOP_AUTOMATIC_RETRY,456.2537083464683
TXN000256,CUST1517,MERCHANT005,3496.24,UPI,2026-08-24 22:10:11.848634,FAILED,Bank Declined,3,8,5,False,0,0,0.6153846153846154,0.1261393921402553,5,10,0,10,25,LOW,STOP_AUTOMATIC_RETRY,441.01358837644614
TXN003427,CUST1380,MERCHANT009,814.7,NETBANKING,2026-08-18 23:47:48.848634,FAILED,Insufficient Funds,3,7,2,False,0,0,0.7777777777777778,0.4264856316276033,5,5,0,10,20,LOW,DO_NOT_RETRY,347.4578440870084
TXN009516,CUST1368,MERCHANT003,1769.48,NETBANKING,2026-08-23 08:54:10.848634,FAILED,Bank Declined,1,1,2,True,0,1,0.3333333333333333,0.17783186391065647,5,10,20,0,35,LOW,MANUAL_REVIEW,314.6699265526284
TXN008698,CUST0466,MERCHANT001,1580.7,UPI,2026-08-24 05:08:01.848634,FAILED,Timeout,3,1,2,False,0,0,0.3333333333333333,0.1926528379028379,5,25,0,0,30,LOW,STOP_AUTOMATIC_RETRY,304.5263408730159
TXN000488,CUST0596,MERCHANT009,1243.82,CARD,2026-08-24 05:00:47.848634,FAILED,Network Error,3,1,1,False,0,0,0.5,0.23652449930770614,5,25,0,0,30,LOW,STOP_AUTOMATIC_RETRY,294.19390272891104
TXN000241,CUST1316,MERCHANT010,430.7,CARD,2026-08-19 01:35:00.848634,FAILED,Bank Declined,3,19,0,False,0,0,1.0,0.5758581175160122,5,10,0,15,30,LOW,STOP_AUTOMATIC_RETRY,248.02209121414646
TXN004332,CUST1248,MERCHANT008,1854.81,NETBANKING,2026-08-21 08:57:56.848634,FAILED,Bank Declined,2,9,4,True,0,0,0.6923076923076923,0.11375820600996212,5,10,10,10,35,LOW,MANUAL_REVIEW,210.99985808933783
TXN005484,CUST1862,MERCHANT003,489.58,NETBANKING,2026-08-22 14:40:50.848634,FAILED,Technical Error,2,7,5,True,0,0,0.5833333333333334,0.38799254048550275,5,20,10,10,45,MEDIUM,MANUAL_REVIEW,189.95338797089244
TXN007878,CUST1224,MERCHANT002,257.42,CARD,2026-08-18 11:55:26.848634,FAILED,Technical Error,1,4,2,True,0,1,0.6666666666666666,0.4132660018602331,5,20,20,5,50,MEDIUM,MANUAL_REVIEW,106.38293419886121
TXN003353,CUST1745,MERCHANT008,290.84,WALLET,2026-08-24 23:09:09.848634,FAILED,Bank Declined,1,0,1,True,0,1,0.0,0.25792792207792203,5,10,20,0,35,LOW,MANUAL_REVIEW,75.01575685714283
TXN000368,CUST0117,MERCHANT006,176.88,CARD,2026-08-18 14:29:08.848634,FAILED,Insufficient Funds,2,1,5,True,0,0,0.16666666666666666,0.09136627579506836,5,5,10,0,20,LOW,DO_NOT_RETRY,16.16086686263169
